	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
2464	Cyanophage	f75ea644ef589a74e11eeb1ac354dfca	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621173_4401 /station=TARA_072 /depth=100 /filter=0-0.22	6343
2465	Euryarchaeota	935a49d2f0e1d884d32acb78a18fe5b6	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822974|dbj|BBBE01000035.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00035, whole genome shotgun sequence	1177
2466	MGII	61c89861d20f65e76b0921a264d386ab	21	0.00556500123757	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157361	86539
2467	Cyanophage	1bae9bbd112189ed403602b6b83f0214	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619962_2313 /station=TARA_036 /depth=17 /filter=0-0.22	6753
2468	Euryarchaeota	a3d19fff4deb7711adc404a497413386	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822991|dbj|BBBE01000018.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00018, whole genome shotgun sequence	22132
2469	Cyanophage	f2ca6439cbeb29ef429cb9dcc04efade	1848	0.222129622277	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|326781756|ref|NC_015279.1| Synechococcus phage S-SM2, complete genome	190789
2470	MGII	b21a5bfca1812440d510ffc3e276ebed	10	0.00253390348492	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157643	90504
2471	MGII_virus	389fd651c4ca3b76da9a807a2b49a3f9	4065	1.09725861894	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	X_contig__155773 DNApol similar to the split but is not a split	84959
2472	MGII	d4aabdb483cea2cb83826488296a6742	8	0.00432399351386	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__173007	42429
2473	Cyanophage	ad681e8899b1410519cd465733d106cd	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622694_4368 /station=TARA_122 /depth=115 /filter=0.1-0.22	8872
2474	Euryarchaeota	b68e82dcffd84ddc7b8c7ac2c908b79b	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823002|dbj|BBBE01000007.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00007, whole genome shotgun sequence	86596
2475	SAR11_Phage	4c953349c0c841a0f96f34a721b72895	80206	52.7155615343	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome	34892
2476	SAR11	658393987e8720edadbe9513b44d4c7c	5913	0.0986152484334	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|657650469|ref|NZ_KL370779.1| Candidatus Pelagibacter ubique HTCC7214 genomic scaffold P769DRAFT_scaffold00001.1, whole genome shotgun sequence	1375060
2477	MGII	0a4d42aa39ee1d656370599e4c958fc5	15	0.00525404144518	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__172640	65472
2478	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	7	0.025133846986	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
2479	Euryarchaeota	6156c84e4535eca879979c338e2b67e9	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822968|dbj|BBBE01000041.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00041, whole genome shotgun sequence	503
2480	Euryarchaeota	d07b9c8628faa09fa7a7a9f7b28a586e	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822983|dbj|BBBE01000026.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00026, whole genome shotgun sequence	2720
2481	Prochlorococcus	8d38f90e14ff33a235b5934da2f88dcf	18232	0.25038328407	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|123967536|ref|NC_008816.1| Prochlorococcus marinus_AS9601, complete genome	1669886
2482	Crenarchaeota	eaa5b12e32fc179a2ba580563c42833e	4	5.57549664823e-05	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|160338813|gb|CP000866.1| Nitrosopumilus maritimus SCM1, complete genome	1645259
2483	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	2361	0.022241132404	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
2484	Euryarchaeota	131b46c04662b2796c71166a0003fa15	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823003|dbj|BBBE01000006.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00006, whole genome shotgun sequence	90645
2485	Halovirus	87919bb77887eb43a8479f5d181309e2	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|443404569|ref|NC_020158.1| Halovirus HVTV-1, complete genome	102319
2486	Euryarchaeota	e39653a22439cd6ec1e9b5136bcb072e	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822989|dbj|BBBE01000020.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00020, whole genome shotgun sequence	5883
2487	MGII	c9d3e2fbf1bdac6a55a4553a34e744f0	28	0.0153078771497	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__158470	41947
2488	Cyanophage	367bbaaa2e2f57c2d434092e94455763	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620094_1815 /station=TARA_039 /depth=25 /filter=0-0.22	9305
2489	Synechococcus	f281517deca2898c8275b06f6f599367	14597	0.133331793341	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|78211558|ref|NC_007516.1| Synechococcus sp. CC9605, complete genome	2510659
2490	Euryarchaeota	c8ffc229189268e7a890dbaf55538381	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence	1378
2491	MGII	b23a2f71f062b689ebb32920559f5916	12	0.00172163083737	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152292	159845
2492	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
2493	Euryarchaeota	b67c4a47e31e0bd3c8712ea6940bec3e	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822979|dbj|BBBE01000030.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00030, whole genome shotgun sequence	1955
2494	MGII_virus	2871a030d5f4d04037a9b6f405e19c5a	429	0.0891220980421	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	Z1	110390
2495	MGII	3495d2881ab44b4bf0169752d3620be3	24	0.0047016808392	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__175248	117062
2496	Euryarchaeota	881131f3ca2ac6911144655b367b024a	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence	96488
2497	MGII	6fd110929c3138baad44331c02213f77	63	0.0101114815255	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__159728	142884
2498	MGII	a8b6137ae2453c67945e42dd2d56dd0c	24	0.00508197597827	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__158556	108302
2499	SAR11	8e11ad3e05b209639eb00032621b696c	3734	0.0654293303298	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|71082709|ref|NC_007205.1| Candidatus Pelagibacter ubique HTCC1062, complete genome	1308759
2500	Euryarchaeota	c63c475535cd2d837431f59c16915ee4	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823006|dbj|BBBE01000003.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00003, whole genome shotgun sequence	153738
2501	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
2502	MGII	0e5e80ff656568ea45afbb2880337647	20	0.00834103444385	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__160241	54988
2503	SAR116	602a7c45cb87055f607c5b1bbe7c8b3c	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence	96421
2504	SAR116	506e83bd223300ae6271d68a6fa5120b	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000007.1 SAR116 cluster alpha proteobacterium HIMB100 contig7, whole genome shotgun sequence	85335
2505	SAR116	0f101ef24251f710f0bc1ff79080a2ef	7	0.000559807645791	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000006.1 SAR116 cluster alpha proteobacterium HIMB100 contig6, whole genome shotgun sequence	286759
2506	MGII	7a613c8787ec27a3c0679fee1ccca5d3	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__367655	20389
2507	Cyanophage	b6045dd7874016ed8077ecf5f498ed7c	5	0.00794458535991	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620078_1066 /station=TARA_039 /depth=5 /filter=0-0.22	14433
2508	Prochlorococcus	57328953415733bfc592ab8c8fad6940	2382	0.0323429377186	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|159887716|gb|CP000878.1| Prochlorococcus marinus_MIT 9211 genome	1688963
2509	Euryarchaeota	64f933c865bfe77bb9182ea6541f77bb	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823008|dbj|BBBE01000001.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00001, whole genome shotgun sequence	465255
2510	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	7	0.00409180976497	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
2511	MGII_virus	954166d7cce519dc8f98283b0288d990	8983	1.97166718622	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155688	104483
2512	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
2513	MGII	6b869cfde771592b82279c412c5aca77	26	0.00659441530003	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__1209332	90418
2514	MGII_virus	1afaeedd5afa425942c445f666d5344d	4486	0.871474732427	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156409	118049
2515	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
2516	Cyanophage	7a99bf369c0b478306ccb6ad1e75e153	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619903_3744 /station=TARA_034 /depth=5 /filter=0-0.22	8947
2517	MGII	f2bdb09f7befeea6945c389b339735f0	9	0.00698485772443	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__400168	29549
2518	Cyanophage	f6a091806a6079ca9234537b2177b76d	2	0.00447819568442	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622799_4583 /station=TARA_124 /depth=120 /filter=0.1-0.22	10242
2519	Synechococcus	f1eb2c1bca17fba504a38cb916f5c892	2164	0.0222060337423	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|78183584|ref|NC_007513.1| Synechococcus sp. CC9902, complete genome	2234828
2520	MGII	67db24533894a8e101cfb4897967df79	6	0.00550872930577	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155937	24978
2521	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	3035	0.0288696956261	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
2522	Cyanophage	044bab88ff99ff923efde82fbd605c6e	1310	0.156064876496	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|472341521|ref|NC_020855.1| Cyanophage P-RSM6 genomic sequence	192497
2523	MGII	5df967460616a78f13eb1776d779cec8	17	0.00606236054144	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152245	64308
2524	Uncultured_phage	3fc3273bc56b36d7c67f808021eec9da	3794	1.62569498018	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154839_phage	53520
2525	Euryarchaeota	8f69be0be506a44878a909bff44101b8	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822986|dbj|BBBE01000023.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00023, whole genome shotgun sequence	4341
2526	MGII	a79a89db0349892cbe51525c92cbd0bb	81	0.0100542889593	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156040	184753
2527	MGII	2487ad689f0700fdf0386f4abc4bf57c	20	0.00296180864926	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156027	154857
2528	MGII_virus	63be4f1f9347ff68268e519c05affbbf	5240	2.23726694451	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154676 Group B? Split DNA pol  Candidate tRNA Predictions in BED format:	53712
2529	MGII_virus	ca46d0f32d64d17530afd51851c136d3	13763	4.94988831151	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155057	63764
2530	Cyanophage	519591b03214e76ed771523659d24068	1	0.00279226106172	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622694_4896 /station=TARA_122 /depth=115 /filter=0.1-0.22	8213
2531	Cyanophage	bfd475119efb1baa1c91a4409c3239b0	173	0.0878613960201	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619791_458 /station=TARA_025 /depth=50 /filter=0-0.22	45155
2532	MGII	4997286285315acda0a42f15d7f1b5ea	42	0.00383095729933	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	Eury_MGII_archaea contig__155189	251420
2533	MGII	4e986d9bc778ea6bd2ff7ea2093f14e6	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|663526170|gb|KF901053.1| Uncultured marine group II/III euryarchaeote KM3_74_A11 genomic sequence	38908
2534	Cyanophage	42b81963f54377986bd8aac34c4643f4	220	0.196994448557	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
2535	Uncultured_phage	1d04b5164cb58543f68e2454476252dd	1405	0.619282329862	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155256_phage	52029
2536	MGII	d16c939b4b4038355588b3b6708b6fb0	14	0.00204894707169	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154640	156695
2537	Uncultured_phage	d13407530eec0d174f681d194eac317d	9338	4.45091473932	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155031_phage	48113
2538	SAR11	8c6a88095c19dea562223f8fda8afc3e	5983	0.0957074006253	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|657651831|ref|NZ_JNIU01000001.1| Candidatus Pelagibacter ubique HTCC7217 P773DRAFT_scaffold00001.1_C, whole genome shotgun sequence	1433611
2539	Cyanophage	ba4c7ed1b0489104225a36696dc73b03	18	0.0190419375311	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619962_238 /station=TARA_036 /depth=17 /filter=0-0.22	21678
2540	Crenarchaeota	2ed23a21ef61ff4cb010e129e7614375	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|343459436|gb|CP002838.1| Pyrolobus fumarii 1A, complete genome	1843267
2541	MGII	26bea47ea11d41e56515006673886ab0	7	0.00201876131113	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__1205646	79519
2542	Euryarchaeota	c81b033ad27709a0c24d1638c2b6b297	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822969|dbj|BBBE01000040.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00040, whole genome shotgun sequence	681
2543	Uncultured_phage	07289743cc9f6cb00a56a665f2a3b005	1835	0.880169031883	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__160110_phage	47811
2544	Prochlorococcus	41395afd3460252eef1e5e1f3b347536	8085	0.0994309700476	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|124024712|ref|NC_008819.1| Prochlorococcus marinus_NATL1A, complete genome	1864731
2545	MGII	68d4fc2ce4bcbf4e9c72d6eb7f486574	13	0.0066656289697	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__162378	44726
2546	MGII	a9c3fbec81ba3d304bbda624939496f5	66	0.00717235365257	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__158356	211028
2547	Euryarchaeota	0e4bdb44098c8ba5e9cba8d0c964a83e	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence	81314
2548	Euryarchaeota	29ee5fcd9c3443fee940f1b271aec5dc	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822997|dbj|BBBE01000012.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00012, whole genome shotgun sequence	74625
2549	Cyanophage	376803a97948d742149e460c5f9f1169	1271	0.154521182869	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|966198239|ref|NC_028663.1| Cyanophage P-TIM40, complete genome	188632
2550	Cyanophage	355ddc067ef5b0a90e8eaf638bfabc14	18	0.0539666782323	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619888_5466 /station=TARA_034 /depth=5 /filter=0.1-0.22	7649
2551	Euryarchaeota	15e959cb28794f369241a8acbce07fe1	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822995|dbj|BBBE01000014.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00014, whole genome shotgun sequence	67774
2552	Euryarchaeota	7cdb38d70dd2e1def9f3633410d690fa	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822992|dbj|BBBE01000017.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00017, whole genome shotgun sequence	24006
2553	SAR11	37b6dfae2296d915aadef66678c4b4ba	11752	0.193056816637	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|564614004|ref|NZ_AZAL01000001.1| Candidatus Pelagibacter ubique HIMB083 Pelub83DRAFT_scaffold_0.1_C, whole genome shotgun sequence	1395997
2554	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	8	5.82785252885e-05	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
2555	MGII_virus	1d0c8edc90633df0840edcb1970241b8	23	0.00513183684045	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619923_17	102781
2556	SAR116	5d9ed38b79c583a0b30811a9ed0939f0	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|294083570:675264-676151 Candidatus Puniceispirillum marinum IMCC1322, complete genome	888
2557	Uncultured_phage	8dfacd6f21a76f3b50ae70ce334c0503	8961	2.87538905169	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156293_SAR116_phage	71469
2558	Cyanophage	ffef92a620d53a5edcd431b12716af69	18491	2.37898190895	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|312281391|ref|NC_006884.2| Prochlorococcus phage P-SSM4, complete genome	178249
2559	Euryarchaeota	8240c9371003f0786be345fefe69d9ee	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822972|dbj|BBBE01000037.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00037, whole genome shotgun sequence	939
2560	MGII	ba8de44645a7ed6cca4c586892fbfc2f	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__390204	31418
2561	Cyanophage	a1a4484522e7f197e93087a5e39ad10b	82	0.311443008975	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620812_6831 /station=TARA_064 /depth=5 /filter=0-0.22	6038
2562	SAR116	ff3c408860c04d599bec0bca75c9f77e	1	0.000623547775842	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000005.1 SAR116 cluster alpha proteobacterium HIMB100 contig5, whole genome shotgun sequence	36778
2563	MGII	be15da15e189a0bf9bfc096d16e1d1ea	59	0.00947704395808	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__158854	142770
2564	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	126	0.0270969537083	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621061_122	106637
2565	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	7650	3.88339442988	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
2566	Cyanophage	a04b70aebc69aea82b0cd695cda86b35	101	0.183972744249	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620894_1263 /station=TARA_065 /depth=30 /filter=0.1-0.22	12590
2567	MGII	c756c8241cb7523552193850f2fe0665	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__3236544	2423
2568	MGII	4d33c70765f3be349acb8f68c9d5b9f0	43	0.00392217056836	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155189	251420
2569	Cyanophage	ec6bc2d0a8055d648d0cde3779f38377	13457	8.05195369386	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|472340512|ref|NC_020847.1| Cyanophage MED4-184 genomic sequence	38327
2570	Cyanophage	ec6bc2d0a8055d648d0cde3779f38377	10796	10.417534945	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|472340512|ref|NC_020847.1| Cyanophage MED4-184 genomic sequence	38327
2571	MGII	0a15dce371a33035be2f0aee5c8e5117	2	0.00409493516998	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157517	18063
2572	Uncultured_phage	1720ce7f2bdc976e6eb702ea762b0a67	5826	4.46856628458	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156190_phage	48218
2573	MGII	2487ad689f0700fdf0386f4abc4bf57c	11	0.00262705255083	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156027	154857
2574	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
2575	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	82	0.0284389036918	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	SAMEA2621061_122	106637
2576	Cyanophage	2af8aea700d4534ade0ffe6b9c7e6e00	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|356870794|ref|NC_016164.1| Synechococcus phage S-CBS1, complete genome	30332
2577	Uncultured_phage	ce5f13eddf742fd215830ac8d2cc1cd7	12660	9.52653073296	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156547_phage	49148
2578	MGII	b21a5bfca1812440d510ffc3e276ebed	8	0.00326910695551	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__157643	90504
2579	MGII	0a4d42aa39ee1d656370599e4c958fc5	13	0.00734335732587	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__172640	65472
2580	MGII	c756c8241cb7523552193850f2fe0665	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__3236544	2423
2581	Uncultured_phage	03199d14462d1ed9e6d5ea9c1c2df849	10509	5.61450687671	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__152495_phage	69224
2582	MGII_virus	68b78412a7f11f18f4a50f5605957f04	13716	8.29771825761	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__172037	61133
2583	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
2584	MGII	6fd110929c3138baad44331c02213f77	28	0.00724738526115	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__159728	142884
2585	Euryarchaeota	1c26e6ac2e30ab04e094cf4950ae5e2e	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822985|dbj|BBBE01000024.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00024, whole genome shotgun sequence	4118
2586	MGII	a79a89db0349892cbe51525c92cbd0bb	30	0.00600532716453	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__156040	184753
2587	MGII	5d7188a9ed6e7467b685a6a08a944039	31	0.00650329631135	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	contig__152290	176293
2588	Euryarchaeota	59ecb0e14c847d4e33ef792120381d65	0	0.0	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|932822982|dbj|BBBE01000027.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00027, whole genome shotgun sequence	2325
2589	Synechococcus	1dd8c9b56486d604b5dde7f9e4b6bbd9	1321	0.0219581883303	VIRUS	EV18	Eilat	34.97	29.53	5.0	27039153.0	gi|148241099|ref|NC_009482.1| Synechococcus sp. RCC307 genomic DNA sequence	2224914
