	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
2634	SAR116	a2ce005e2a19d7287ee2bd25b5e55971	1	0.000530742428506	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence	61268
2635	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	1780	0.0237760978165	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
2636	MGII	42011220d38100dcac36834b222aab4f	2	0.00120254903237	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__157756	54081
2637	MGII	182202ca4e5fd4cbf09785232a6b766b	16	0.00512581460223	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__152276	101502
2638	Cyanophage	d263f720f0de0cd6f25fca938c1f5ece	3103	0.583656121457	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|418487144|ref|NC_019443.1| Synechococcus phage metaG-MbCM1, complete genome	172879
2639	MGII_virus	4df27eccd1c88d8d5ea4ae3cbfac2ee1	141	0.0401187498138	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2619686_19	114285
2640	MGII	a299987148f42490acf66b4e710c8c6a	10	0.00908336185639	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__389883	35799
2641	Prochlorococcus	0eb9432d2d6360d1e041fa144d9b6c11	1546	0.0294993574089	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|123965234|ref|NC_008817.1| Prochlorococcus marinus_MIT 9515, complete genome	1704176
2642	MGII	0a15dce371a33035be2f0aee5c8e5117	3	0.00540068545253	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__157517	18063
2643	Cyanophage	49e6164297ec0b0e47191950180468d4	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome	33004
2644	MGII	34ca9520c481bd520c7cd13698babd07	8	0.00169136384953	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__152209	153805
2645	MGII_virus	533ef7cb50513d7f06eb2ddb93ff3423	51	0.01618324176	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2621173_6	102476
2646	MGII_virus	301d83db1d76369d2b53d4acf18f1e46	277	0.0975983856256	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2621151_104	92290
2647	Euryarchaeota	7256396477ada3c26f22096fa46a25df	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|932823001|dbj|BBBE01000008.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00008, whole genome shotgun sequence	83999
2648	Halovirus	0c292bf3f4cd772946893ad5f449442b	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|509141110|ref|NC_021335.1| Halovirus HRTV-7, complete genome	69048
2649	Synechococcus	294a3f47a65c5a1743e833ae95d0f637	3442	0.0429367657754	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|113952711|ref|NC_008319.1| Synechococcus sp. CC9311, complete genome	2606748
2650	MGII_virus	af8ccfb92ece0a3237d7d90e23efbf8e	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2622841_50	97105
2651	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
2652	SAR116	db86585cb551d5c7747f28e2553d951b	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	NZ_AFXB01000004.1 SAR116 cluster alpha proteobacterium HIMB100 contig4, whole genome shotgun sequence	244129
2653	MGII	d59f7f229b022f84c2a3c596fe92b55e	13	0.00452337890755	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__402223	93454
2654	Cyanophage	96a7b1bbf4b54b267e559ad999f994c8	813	0.151686889521	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|326783215|ref|NC_015285.1| Prochlorococcus phage Syn33, complete genome	174285
2655	MGII	fed8519c6389f29dc5b2b6e1ca6434f0	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__2447543	4118
2656	Cyanophage	5978f2c6499e3ca590e060b1ad62698f	33335	5.49233012704	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome	197361
2657	MGII	d16c939b4b4038355588b3b6708b6fb0	17	0.00352785960538	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__154640	156695
2658	MGII_virus	68b78412a7f11f18f4a50f5605957f04	13064	6.94893059659	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__172037	61133
2659	MGII_virus	9910c3ed60ea261e51c35c08abf62ee5	6	0.00207333704553	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2620078_38	94102
2660	MGII	c17605ff6c4aa09b04d9c6600888c2b3	5	0.00176602836666	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__155598	92064
2661	Cyanophage	a1a4484522e7f197e93087a5e39ad10b	7	0.0376983586896	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2620812_6831 /station=TARA_064 /depth=5 /filter=0-0.22	6038
2662	MGII	be15da15e189a0bf9bfc096d16e1d1ea	20	0.00455523248718	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__158854	142770
2663	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	12972	0.361302762051	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
2664	Euryarchaeota	9f2a5a4f25b2a444982caa0684a5ddec	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|932822994|dbj|BBBE01000015.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00015, whole genome shotgun sequence	30537
2665	Cyanophage	42b81963f54377986bd8aac34c4643f4	151	0.191720221528	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
2666	MGII_virus	a7dd04ecfd3ceaa945fede92d37f230b	27	0.00917221123851	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2621151_45	95721
2667	MGII	374d112a90d61db8c233e986d45061dd	6	0.00287219247535	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__157656	67929
2668	Cyanophage	aa0f4f51402c7d7ec3d792ffd8e4c55f	27	0.0465694177034	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	SAMEA2619935_167 /station=TARA_036 /depth=5 /filter=0.1-0.22	18853
2669	MGII	0e5e80ff656568ea45afbb2880337647	2	0.00118271357786	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	contig__160241	54988
2670	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	6176	4.4454632422	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
2671	SAR116	09234f657cabe917e8cf9dc0aaadd745	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
2672	SAR116	602a7c45cb87055f607c5b1bbe7c8b3c	0	0.0	VIRUS	EV06	Eilat	34.97	29.53	5.0	30752646.0	NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence	96421
2673	MGII	0c7f30d475d2937d9b0d28f0123419ce	5	0.00150448337597	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__1205679	76215
2674	MGII_virus	c85469d5670f460cf1d2794478ed34b4	638	0.143366766455	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154680	102054
2675	Cyanophage	32bc08f1eb174b2d44ee1b845e9dd161	3593	1.79554792938	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|372217655|ref|NC_016656.1| Cyanophage P-SSP2, complete genome	45890
2676	Uncultured_phage	ce5f13eddf742fd215830ac8d2cc1cd7	29431	13.7327341292	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156547_phage	49148
2677	Uncultured_phage	017fff5f96c4e9f3ecfb78ef0d0c1341	6685	2.73078083484	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__158275_phage	56140
2678	MGII	258cd229425a35ad39eef1e707d00fab	53	0.012139837448	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__344836	100120
2679	MGII	182202ca4e5fd4cbf09785232a6b766b	27	0.00610024120409	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152276	101502
2680	Euryarchaeota	c466a8eed0ae163dba5ddc3a5b22d482	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822987|dbj|BBBE01000022.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00022, whole genome shotgun sequence	5101
2681	Synechococcus	a31b740c698fca554a560d7180cfd429	1908	0.0184859436542	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence	2366980
2682	Cyanophage	0c92188f8bed66f363e58b34fe2c9bf5	309	0.153335517178	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|148724443|ref|NC_009531.1| Cyanophage Syn5, complete genome	46214
2683	MGII	c17605ff6c4aa09b04d9c6600888c2b3	26	0.00647651462676	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155598	92064
2684	Uncultured_phage	b8a826ff187df28f88929d83edcb51b6	9371	3.09454316413	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155255_phage	69446
2685	MGII	3c2ef9c65b0f3424cddb62c38a06058f	13	0.00315458194505	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152314	94506
2686	Cyanophage	d263f720f0de0cd6f25fca938c1f5ece	2127	0.282151972724	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|418487144|ref|NC_019443.1| Synechococcus phage metaG-MbCM1, complete genome	172879
2687	MGII_virus	a7dd04ecfd3ceaa945fede92d37f230b	58	0.0138956417693	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621151_45	95721
2688	MGII	8586ceb4c5e2ee96e910beb46cf09baf	13	0.0035780096649	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156856	83322
2689	MGII	082ebca091d9b65cc9324332993a777a	8	0.00232531522725	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	Eury_contig__182440	78898
2690	MGII	656359dcbf52294a89fe80b0e0a543c6	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__2441869	2132
2691	MGII_virus	fa45ecd316869b308c0ec96b9506fa76	932	0.206906166245	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620947_89	103300
2692	MGII	6b480bfc649fd78b62cca13a98f92f16	65	0.00840575524569	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__172446	177335
2693	Euryarchaeota	d90b1fcd27a4bc0b91b8504d7b18043c	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|757142838|ref|NZ_AUMX01000001.1| [strain=DSM 4179], whole genome shotgun sequence	324318
2694	Uncultured_phage	f0486fcdb1a26658929548dc282955d6	2929	1.00935097452	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152381_phage	66548
2695	Cyanophage	e1d3fceac37b1441f116eb9865b8eb84	1417	0.128743792453	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|265525079|gb|GU071092.1| Prochlorococcus phage P-SSM2, complete genome	252407
2696	SAR116	29c75c5631de23c1827c89ceaf340705	1181	0.00983599730746	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|294083570|ref|NC_014010.1| Candidatus Puniceispirillum marinum IMCC1322, complete genome	2753527
2697	Cyanophage	b091c6d83853c37ee83293845ba5e048	32	0.00383823260649	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|326783979|ref|NC_015288.1| Prochlorococcus phage Syn1, complete genome	191195
2698	Prochlorococcus	8e038047f40341068e99881350501927	2537	0.0332255609872	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
2699	Euryarchaeota	a16941d6e2509ea3764b2a64742c322a	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822977|dbj|BBBE01000032.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00032, whole genome shotgun sequence	1449
2700	Uncultured_phage	1e942354b8cefc0d11af69b4c6557b45	1008	0.363218308702	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__155537_phage	63643
2701	MGII	a70e8a02337fcd124857e3149c4ed229	14	0.00544381303557	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156469	58977
2702	Cyanophage	3d23d5e775497479041e467f98ef0a52	2	0.00558656275272	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622656_647526 /station=TARA_122 /depth=5 /filter=0.1-0.22	8210
2703	Cyanophage	25ede89c915b210d655d6c7a5d362db6	1418	0.128837711664	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|312281379|ref|NC_006883.2| Prochlorococcus phage P-SSM2, complete genome	252401
2704	Uncultured_phage	1720ce7f2bdc976e6eb702ea762b0a67	2110	1.00353172282	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156190_phage	48218
2705	MGII_virus	cad91562d22fd21280ae3941b8d0e1c9	2	0.000477523765993	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621085_54	96049
2706	MGII_virus	4df27eccd1c88d8d5ea4ae3cbfac2ee1	72	0.0144477795616	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619686_19	114285
2707	SAR11_Phage	cb7453592e09e5e69ca3fdceb1193237	133	0.0764025884444	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|460042324|ref|NC_020482.1| Pelagibacter phage HTVC011P, complete genome	39921
2708	Euryarchaeota	4ebf00dd5dbea5a9f83d29b9cc546ad7	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822993|dbj|BBBE01000016.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00016, whole genome shotgun sequence	28413
2709	MGII	0a15dce371a33035be2f0aee5c8e5117	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157517	18063
2710	MGII	cb8a73007236dcb3edb2eff36f62937b	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence	38890
2711	Euryarchaeota	e3a1f2c87d440f6d995f6b0035b494bf	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|851114167|ref|NZ_LN515531.1| Methanobacterium formicicum genome assembly DSM1535, chromosome : chrI	2478074
2712	Cyanophage	588d9ff15714092a51ed4f06e0a02090	44480	5.7816941055	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
2713	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	38	0.00739668571159	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__173319	117816
2714	MGII	38fb5b9fa398b72ad1841fcebd6378d0	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|663515939|gb|KF900769.1| Uncultured marine group II/III euryarchaeote KM3_192_B10 genomic sequence	42084
2715	MGII	2b2dce9ced89e317e51e37c5660ba588	7	0.00576057274552	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156581	27867
2716	Cyanophage	2cf909f790ceb44ef8ee11829187d18f	49	0.00572503140868	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|58532811|ref|NC_006820.1| Synechococcus phage S-PM2, complete genome	196280
2717	Cyanophage	d450b0c9a0999d85ad1940b3e7b00aef	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620004_3044 /station=TARA_038 /depth=5 /filter=0.1-0.22	6720
2718	Euryarchaeota	9f2a5a4f25b2a444982caa0684a5ddec	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822994|dbj|BBBE01000015.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00015, whole genome shotgun sequence	30537
2719	MGII	5d7188a9ed6e7467b685a6a08a944039	75	0.00975627510732	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152290	176293
2720	Uncultured_phage	65e4316453507f114515ff0434ac44bd	4728	2.09349837798	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__164390_phage	51792
2721	MGII_virus	8247b1bb85c6a05834b51271f0c5ef23	380	0.0825016022075	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620014_23	105628
2722	Euryarchaeota	01165ceea3e09dcee8ff1519b0a501ae	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence	687
2723	Uncultured_phage	03199d14462d1ed9e6d5ea9c1c2df849	19260	6.38053999082	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__152495_phage	69224
2724	MGII_virus	68b78412a7f11f18f4a50f5605957f04	9315	3.49433866375	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__172037	61133
2725	Synechococcus	1dd8c9b56486d604b5dde7f9e4b6bbd9	1700	0.017522397796	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|148241099|ref|NC_009482.1| Synechococcus sp. RCC307 genomic DNA sequence	2224914
2726	Prochlorococcus	e583b8b86a6d640da112fa80728e697e	2855	0.0244059599039	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|124021714|ref|NC_008820.1| Prochlorococcus marinus_MIT 9303, complete genome	2682675
2727	Halovirus	f0a09d1f6102da0977952375b4475e56	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|509140160|ref|NC_021327.1| Halovirus HCTV-5, complete genome	102105
2728	MGII	1c662196f135daaaffa12bd2540752ca	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__418747	6789
2729	MGII_virus	b5e5136c89f1159814a7c417b9a87903	1096	0.231967668173	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621151_40	108353
2730	MGII	579f11f66207bda055fe72553d706e14	1	0.000490920068928	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__156895	46714
2731	MGII_virus	567c49bf8de1d40115dfb0c376a64192	137	0.0343096043953	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621033_64	91572
2732	MGII_virus	a9189a8b26d9309ff2883e5890e48281	5	0.00122471776235	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620852_5	93625
2733	Cyanophage	cb9b40de1fcb3da7b0f6eb62d1a1e6f5	11119	6.56615978449	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|472341815|ref|NC_020857.1| Cyanophage MED4-117 genomic sequence	38834
2734	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	6267	0.123101790085	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
2735	SAR116	09234f657cabe917e8cf9dc0aaadd745	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
2736	MGII	d59f7f229b022f84c2a3c596fe92b55e	23	0.00564401012582	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__402223	93454
2737	Euryarchaeota	ff8910ff99a4b250d5f3019ac143b1bd	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822990|dbj|BBBE01000019.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00019, whole genome shotgun sequence	17575
2738	MGII	3339359fdd6969f587a25e51167e9a05	12	0.0215331831924	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__402642	12780
2739	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
2740	Euryarchaeota	f49d9f096c003c9a81bd57b6d41046a7	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822988|dbj|BBBE01000021.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00021, whole genome shotgun sequence	5398
2741	MGII	720dcfbed855c0e58edfd70d3c8f6661	6	0.00370093441458	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__167199	37179
2742	MGII	a299987148f42490acf66b4e710c8c6a	26	0.0166556005083	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__389883	35799
2743	MGII	339a11c9fbc20afce016d9ef6c789e96	2	0.000652567122428	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|482770381|gb|ARPJ01000001.1| Marine group II euryarchaeote SCGC AAA288-C18 A288C18DRAFT_2505694915.1_C, whole genome shotgun sequence	70285
2744	Uncultured_phage	d51e6446a49434418901bfc92c1b4bf3	2273	0.581617950159	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154829_alpha_phage	89623
2745	Cyanophage	c84cc511d5c752080560170a686fbd8d	5269	0.518868826109	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|326783659|ref|NC_015287.1| Synechococcus phage S-SSM7, complete genome	232878
2746	Halovirus	134bcd25e8b416c2dbe0a7d2b4d47a16	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|511534117|ref|NC_021471.1| Halovirus HSTV-1, complete genome	32189
2747	SAR11	7f5d1435b7cf76f187f136ea9c973228	5974	0.0982071820987	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|560891698|ref|NZ_KI421440.1| Candidatus Pelagibacter ubique HTCC8051 genomic scaffold HTC8051_Contig1.1, whole genome shotgun sequence	1395018
2748	MGII	3ebe5a78b626ed68771cc76a2e9bcff5	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|663530238|gb|KF901159.1| Uncultured marine group II/III euryarchaeote KM3_88_H06 genomic sequence	36624
2749	MGII_virus	cbf2db1c15167953bf11d3db5cc289b9	403	0.0899799881246	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2621173_5	102711
2750	Halovirus	77051e9d9c4b9c92befb4f7520ed6bad	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome	103257
2751	Crenarchaeota	10bec8571527712ce29ca5fa18e2414f	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|756979970|ref|NZ_KI911318.1| Desulfurococcus amylolyticus Z-533 genomic scaffold scaffold1, whole genome shotgun sequence	1307099
2752	MGII	42011220d38100dcac36834b222aab4f	28	0.0118732923355	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157756	54081
2753	MGII_virus	9910c3ed60ea261e51c35c08abf62ee5	17	0.00414293300566	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620078_38	94102
2754	MGII	35c1af6e5eda2905fcf4c987c9b1235c	66	0.00841024991579	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__173937	179967
2755	Cyanophage	165478a4cc06f7e8baa954a50c532cd9	1	0.00219979281534	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2619888_3130 /station=TARA_034 /depth=5 /filter=0.1-0.22	10425
2756	Cyanophage	d32dc705768ac025e86b4fd11732ce07	14	0.0103460866653	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622821_608 /station=TARA_125 /depth=5 /filter=0.1-0.22	31032
2757	MGII	374d112a90d61db8c233e986d45061dd	25	0.00844000356988	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157656	67929
2758	Euryarchaeota	d00c6b9330b2ca7da9c58e995760881e	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|932822971|dbj|BBBE01000038.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00038, whole genome shotgun sequence	714
2759	Cyanophage	49e6164297ec0b0e47191950180468d4	0	0.0	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome	33004
2760	MGII_virus	5e4a7cf8ce806279a14e631ee78c9323	41	0.00963160020996	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2620879_17	97621
2761	MGII	f0b26e0d7b784d572cdc58bfe2bb4ec1	120	0.0326732934247	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__154932	84226
2762	MGII	f26b0f74740a9323ff7cf08be9e60604	44	0.0127890716536	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	contig__157847	78899
2763	MGII_virus	af8ccfb92ece0a3237d7d90e23efbf8e	1	0.000236165389011	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	SAMEA2622841_50	97105
2764	SAR11_Phage	fbb305f5028edd53a339faf7210545a4	47	0.0256117166785	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome	42084
2765	Prochlorococcus	3a7029d4297604cd7c5288ec6bc85724	2214	0.0306234102626	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|33860560|ref|NC_005072.1| Prochlorococcus marinus MED4 complete genome	1657990
2766	Cyanophage	38b99740a870581c2ab4437f6753629e	1912	0.242282667251	VIRUS	EV12	Eilat	34.97	29.53	5.0	43605589.0	gi|472340220|ref|NC_020845.1| Cyanophage MED4-213, complete genome	180977
